d,betaprime,total cost,preprocessing,single enum,probability
53,16,118053884,7407632,961491,0.049313651689324785
54,16,150994014,7607892,956718,0.03965462233599668
55,16,404247197,7810745,949689,0.015340115645528079
56,16,525176803,8016237,940524,0.012092300390074317
57,20,666197966,14323688,1819970,0.017137717328428514
58,20,886854326,14661201,1830919,0.013177997059502868
59,20,2779540500,15001499,1852890,0.004316220805936081
60,20,3783626125,15344628,1807499,0.0032285710078384824
61,25,4622898420,28619766,3430515,0.004933403236871319
62,30,2947345846,51357269,6522138,0.013910962567720129
63,35,4459349532,80788360,10112099,0.014435885318417115
64,40,3444655771,140970512,18596868,0.03250461992626398
65,45,4608132266,924039002,149050097,0.15305265879389993
66,46,5288624953,1149853593,195478483,0.165951326908555
67,46,8918393509,1175447944,186474466,0.10321149443694132
68,46,11662503731,1201045512,179630015,0.08098289071935871
69,48,20649304009,2216226430,358024290,0.08509033434935037
70,48,28039608538,2263427660,330512731,0.0638615545123743
71,50,45392489234,4534055825,760895772,0.07984300017583039
72,50,61404430857,4628747980,715186100,0.060193949338267536
73,50,118348977836,4723443590,672964880,0.03200360606341086
74,50,146479836921,4818142704,730221839,0.026658491508367257
75,52,301956502846,11042631713,1644910935,0.02952863323965257
76,52,431694525762,11260363161,1592934570,0.021015354800757495
77,52,808407518778,11478098258,1683579132,0.011546862060297793
78,54,1101507894796,31721790381,5099060326,0.02356356940309702
